t,c,ch,h,l,mv,ra,se,va,vo
064911,1035.51,-14.56,1035.51,1035.51,35300,-1.39,1986,2813589000000,124008900
064906,1035.58,-14.49,1035.58,1035.58,32800,-1.38,1985,2812709000000,123973600
064901,1035.79,-14.28,1035.79,1035.79,64400,-1.36,1984,2811838000000,123940800
064856,1035.35,-14.72,1035.35,1035.35,32000,-1.4,1983,2810244000000,123876400
064851,1035.48,-14.59,1035.48,1035.48,46100,-1.39,1982,2809604000000,123844400
064846,1035.39,-14.68,1035.39,1035.39,71700,-1.4,1981,2808341000000,123798300
064841,1035.33,-14.74,1035.33,1035.33,19000,-1.4,1980,2806860000000,123726600
064836,1035.39,-14.68,1035.39,1035.39,42500,-1.4,1979,2806347000000,123707600
064946,1035.41,-14.66,1035.41,1035.41,10800,-1.4,1993,2818812000000,124227600
064941,1035.31,-14.76,1035.31,1035.31,12500,-1.41,1992,2818538000000,124216800
064936,1035.31,-14.76,1035.31,1035.31,14000,-1.41,1991,2818276000000,124204300
064931,1035.46,-14.61,1035.46,1035.46,33700,-1.39,1990,2817941000000,124190300
064926,1035.33,-14.74,1035.33,1035.33,31000,-1.4,1989,2817272000000,124156600
064921,1035.45,-14.62,1035.45,1035.45,75700,-1.39,1988,2816444000000,124125600
064916,1035.68,-14.39,1035.68,1035.68,41000,-1.37,1987,2814861000000,124049900
065026,1035.62,-14.45,1035.62,1035.62,18300,-1.38,2001,2825700000000,124540600
065021,1035.72,-14.35,1035.72,1035.72,103500,-1.37,2000,2825256000000,124522300
065016,1035.72,-14.35,1035.72,1035.72,13200,-1.37,1999,2823454000000,124418800
065011,1035.48,-14.59,1035.48,1035.48,40500,-1.39,1998,2823048000000,124405600
065006,1035.52,-14.55,1035.52,1035.52,67900,-1.39,1997,2822076000000,124365100
065001,1035.67,-14.4,1035.67,1035.67,20300,-1.37,1996,2820871000000,124297200
064956,1035.47,-14.6,1035.47,1035.47,38100,-1.39,1995,2820367000000,124276900
064951,1035.47,-14.6,1035.47,1035.47,11200,-1.39,1994,2819443000000,124238800
065101,1035.51,-14.56,1035.51,1035.51,57400,-1.39,2008,2830257000000,124705400
065056,1035.6,-14.47,1035.6,1035.6,9500,-1.38,2007,2829046000000,124648000
065051,1035.77,-14.3,1035.77,1035.77,7900,-1.36,2006,2828669000000,124638500
065046,1035.83,-14.24,1035.83,1035.83,19200,-1.36,2005,2828398000000,124630600
065041,1035.63,-14.44,1035.63,1035.63,34000,-1.38,2004,2827198000000,124611400
065036,1035.39,-14.68,1035.39,1035.39,16800,-1.4,2003,2826677000000,124577400
065031,1035.44,-14.63,1035.44,1035.44,20000,-1.39,2002,2826211000000,124560600
065141,1035.57,-14.5,1035.57,1035.57,64800,-1.38,2016,2837896000000,125008100
065136,1035.78,-14.29,1035.78,1035.78,32300,-1.36,2015,2835528000000,124943300
065131,1035.79,-14.28,1035.79,1035.79,23000,-1.36,2014,2834635000000,124911000
065126,1035.42,-14.65,1035.42,1035.42,24500,-1.4,2013,2834081000000,124888000
065121,1035.64,-14.43,1035.64,1035.64,24900,-1.37,2012,2833544000000,124863500
065116,1035.58,-14.49,1035.58,1035.58,1700,-1.38,2011,2832922000000,124838600
065111,1035.58,-14.49,1035.58,1035.58,42800,-1.38,2010,2832875000000,124836900
065106,1035.47,-14.6,1035.47,1035.47,88700,-1.39,2009,2831537000000,124794100
065216,1036.26,-13.81,1036.26,1036.26,11900,-1.32,2023,2846345000000,125355000
065211,1036.18,-13.89,1036.18,1036.18,13100,-1.32,2022,2845935000000,125343100
065206,1035.88,-14.19,1035.88,1035.88,99700,-1.35,2021,2845595000000,125330000
065201,1035.66,-14.41,1035.66,1035.66,20100,-1.37,2020,2843144000000,125230300
065156,1035.69,-14.38,1035.69,1035.69,42400,-1.37,2019,2842642000000,125210200
065151,1035.69,-14.38,1035.69,1035.69,24800,-1.37,2018,2841610000000,125167800
065146,1035.62,-14.45,1035.62,1035.62,134900,-1.38,2017,2840739000000,125143000
065256,1036.13,-13.94,1036.13,1036.13,386900,-1.33,2031,2859020000000,125891900
065251,1035.98,-14.09,1035.98,1035.98,7100,-1.34,2030,2849717000000,125505000
065246,1035.94,-14.13,1035.94,1035.94,28200,-1.35,2029,2849545000000,125497900
065241,1035.77,-14.3,1035.77,1035.77,38400,-1.36,2028,2849083000000,125469700
065236,1035.96,-14.11,1035.96,1035.96,11300,-1.34,2027,2848129000000,125431300
065231,1036.06,-14.01,1036.06,1036.06,23800,-1.33,2026,2847850000000,125420000
065226,1036.31,-13.76,1036.31,1036.31,13100,-1.31,2025,2847215000000,125396200
065221,1036.26,-13.81,1036.26,1036.26,28100,-1.32,2024,2846904000000,125383100
065336,1035.87,-14.2,1035.87,1035.87,48300,-1.35,2039,2870260000000,126401700
065331,1035.83,-14.24,1035.83,1035.83,112400,-1.36,2038,2869593000000,126353400
065326,1035.83,-14.24,1035.83,1035.83,92000,-1.36,2037,2867317000000,126241000
065321,1035.83,-14.24,1035.83,1035.83,42100,-1.36,2036,2865592000000,126149000
065316,1036.09,-13.98,1036.09,1036.09,15400,-1.33,2035,2864643000000,126106900
065311,1035.99,-14.08,1035.99,1035.99,67500,-1.34,2034,2864307000000,126091500
065306,1036.11,-13.96,1036.11,1036.11,120700,-1.33,2033,2862185000000,126024000
065301,1036.02,-14.05,1036.02,1036.02,11400,-1.34,2032,2859334000000,125903300
065411,1035.72,-14.35,1035.72,1035.72,21300,-1.37,2046,2880589000000,126844200
065406,1035.79,-14.28,1035.79,1035.79,46400,-1.36,2045,2879880000000,126822900
065401,1035.98,-14.09,1035.98,1035.98,21700,-1.34,2044,2878794000000,126776500
065356,1035.96,-14.11,1035.96,1035.96,94000,-1.34,2043,2878119000000,126754800
065351,1036.07,-14.0,1036.07,1036.07,181600,-1.33,2042,2875624000000,126660800
065346,1036.15,-13.92,1036.15,1036.15,13800,-1.33,2041,2871677000000,126479200
065341,1035.99,-14.08,1035.99,1035.99,63700,-1.34,2040,2871404000000,126465400
065451,1036.09,-13.98,1036.09,1036.09,39200,-1.33,2054,2888527000000,127206200
065446,1035.9,-14.17,1035.9,1035.9,133400,-1.35,2053,2887861000000,127167000
065441,1036.29,-13.78,1036.29,1036.29,59600,-1.31,2052,2885091000000,127033600
065436,1036.07,-14.0,1036.07,1036.07,20500,-1.33,2051,2883773000000,126974000
065431,1036.17,-13.9,1036.17,1036.17,33400,-1.32,2050,2883361000000,126953500
065426,1035.64,-14.43,1035.64,1035.64,14600,-1.37,2049,2882562000000,126920100
065421,1035.71,-14.36,1035.71,1035.71,38900,-1.37,2048,2882349000000,126905500
065416,1035.68,-14.39,1035.68,1035.68,22400,-1.37,2047,2881441000000,126866600
065526,1036.38,-13.69,1036.38,1036.38,48600,-1.3,2061,2897972000000,127614800
065521,1036.34,-13.73,1036.34,1036.34,31600,-1.31,2060,2896858000000,127566200
065516,1036.04,-14.03,1036.04,1036.04,70800,-1.34,2059,2895699000000,127534600
065511,1036.29,-13.78,1036.29,1036.29,93800,-1.31,2058,2894632000000,127463800
065506,1036.4,-13.67,1036.4,1036.4,45000,-1.3,2057,2892445000000,127370000
065501,1036.13,-13.94,1036.13,1036.13,82900,-1.33,2056,2891322000000,127325000
065456,1036.28,-13.79,1036.28,1036.28,35900,-1.31,2055,2889459000000,127242100
065606,1036.25,-13.82,1036.25,1036.25,20000,-1.32,2069,2905285000000,127933300
065601,1036.42,-13.65,1036.42,1036.42,35300,-1.3,2068,2904715000000,127913300
065556,1036.32,-13.75,1036.32,1036.32,29300,-1.31,2067,2903949000000,127878000
065551,1036.56,-13.51,1036.56,1036.56,132500,-1.29,2066,2903326000000,127848700
065546,1036.15,-13.92,1036.15,1036.15,50700,-1.33,2065,2901101000000,127716200
065541,1036.15,-13.92,1036.15,1036.15,30200,-1.33,2064,2899558000000,127665500
065536,1036.49,-13.58,1036.49,1036.49,8300,-1.29,2063,2898437000000,127635300
065531,1036.39,-13.68,1036.39,1036.39,12200,-1.3,2062,2898269000000,127627000
065642,1036.17,-13.9,1036.17,1036.17,79600,-1.32,2076,2914844000000,128345000
065637,1036.4,-13.67,1036.4,1036.4,28600,-1.3,2075,2912653000000,128265400
065632,1036.28,-13.79,1036.28,1036.28,51900,-1.31,2074,2912046000000,128236800
065627,1036.33,-13.74,1036.33,1036.33,26900,-1.31,2073,2910922000000,128184900
065622,1035.98,-14.09,1035.98,1035.98,132700,-1.34,2072,2909832000000,128158000
065616,1036.38,-13.69,1036.38,1036.38,50700,-1.3,2071,2907133000000,128025300
065611,1036.38,-13.69,1036.38,1036.38,41300,-1.3,2070,2906166000000,127974600
065722,1036.55,-13.52,1036.55,1036.55,54200,-1.29,2084,2930641000000,129043600
065717,1036.51,-13.56,1036.51,1036.51,187800,-1.29,2083,2929333000000,128989400
065712,1036.42,-13.65,1036.42,1036.42,39900,-1.3,2082,2925332000000,128801600
065707,1036.59,-13.48,1036.59,1036.59,25700,-1.28,2081,2924351000000,128761700
065702,1036.6,-13.47,1036.6,1036.6,72500,-1.28,2080,2923755000000,128736000
065657,1036.46,-13.61,1036.46,1036.46,23600,-1.3,2079,2922070000000,128663500
065652,1036.47,-13.6,1036.47,1036.47,141900,-1.3,2078,2921460000000,128639900
065647,1036.46,-13.61,1036.46,1036.46,153000,-1.3,2077,2918407000000,128498000
065802,1036.96,-13.11,1036.96,1036.96,32300,-1.25,2092,2938951000000,129342700
065757,1036.77,-13.3,1036.77,1036.77,13600,-1.27,2091,2937752000000,129310400
065752,1036.82,-13.25,1036.82,1036.82,79400,-1.26,2090,2937483000000,129296800
065747,1036.86,-13.21,1036.86,1036.86,64900,-1.26,2089,2935626000000,129217400
065742,1036.86,-13.21,1036.86,1036.86,8100,-1.26,2088,2934228000000,129152500
065737,1036.78,-13.29,1036.78,1036.78,16400,-1.27,2087,2933892000000,129144400
065732,1036.61,-13.46,1036.61,1036.61,39700,-1.28,2086,2933509000000,129128000
065727,1036.61,-13.46,1036.61,1036.61,44700,-1.28,2085,2932324000000,129088300
065837,1036.59,-13.48,1036.59,1036.59,208800,-1.28,2099,2949445000000,129854200
065832,1036.81,-13.26,1036.81,1036.81,98700,-1.26,2098,2946581000000,129645400
065827,1037.23,-12.84,1037.23,1037.23,70600,-1.22,2097,2944230000000,129546700
065822,1036.85,-13.22,1036.85,1036.85,28400,-1.26,2096,2942807000000,129476100
065817,1036.56,-13.51,1036.56,1036.56,41900,-1.29,2095,2941800000000,129447700
065812,1036.81,-13.26,1036.81,1036.81,40000,-1.26,2094,2941203000000,129405800
065807,1036.99,-13.08,1036.99,1036.99,23100,-1.25,2093,2939440000000,129365800
065917,1037.09,-12.98,1037.09,1037.09,68500,-1.24,2107,2960345000000,130280700
065912,1036.85,-13.22,1036.85,1036.85,72200,-1.26,2106,2958604000000,130212200
065907,1036.9,-13.17,1036.9,1036.9,23400,-1.25,2105,2957243000000,130140000
065902,1036.98,-13.09,1036.98,1036.98,72500,-1.25,2104,2956456000000,130116600
065857,1037.09,-12.98,1037.09,1037.09,17500,-1.24,2103,2954377000000,130044100
065852,1037.08,-12.99,1037.08,1037.08,30000,-1.24,2102,2953928000000,130026600
065847,1037.11,-12.96,1037.11,1037.11,26200,-1.23,2101,2952957000000,129996600
065842,1037.09,-12.98,1037.09,1037.09,116200,-1.24,2100,2951995000000,129970400
065952,1036.48,-13.59,1036.48,1036.48,9800,-1.29,2114,2968615000000,130629700
065947,1036.51,-13.56,1036.51,1036.51,60500,-1.29,2113,2968332000000,130619900
065942,1036.56,-13.51,1036.56,1036.56,84700,-1.29,2112,2967051000000,130559400
065937,1037.21,-12.86,1037.21,1037.21,32500,-1.22,2111,2965172000000,130474700
065932,1037.08,-12.99,1037.08,1037.08,73600,-1.24,2110,2964156000000,130442200
065927,1036.92,-13.15,1036.92,1036.92,27900,-1.25,2109,2962347000000,130368600
065922,1036.92,-13.15,1036.92,1036.92,60000,-1.25,2108,2961649000000,130340700
070032,1037.13,-12.94,1037.13,1037.13,25700,-1.23,2122,2977825000000,131003300
070027,1036.95,-13.12,1036.95,1036.95,49400,-1.25,2121,2976734000000,130977600
070022,1036.82,-13.25,1036.82,1036.82,15400,-1.26,2120,2975634000000,130928200
070017,1036.92,-13.15,1036.92,1036.92,122200,-1.25,2119,2975300000000,130912800
070012,1036.84,-13.23,1036.84,1036.84,46000,-1.26,2118,2973125000000,130790600
070007,1037.08,-12.99,1037.08,1037.08,76400,-1.24,2117,2971875000000,130744600
070002,1036.81,-13.26,1036.81,1036.81,19300,-1.26,2116,2969802000000,130668200
065957,1036.65,-13.42,1036.65,1036.65,19200,-1.28,2115,2969214000000,130648900
070107,1037.49,-12.58,1037.49,1037.49,132400,-1.2,2129,2988929000000,131431700
070102,1037.25,-12.82,1037.25,1037.25,14900,-1.22,2128,2985579000000,131299300
070057,1037.37,-12.7,1037.37,1037.37,63000,-1.21,2127,2984869000000,131284400
070052,1037.17,-12.9,1037.17,1037.17,74000,-1.23,2126,2983469000000,131221400
070047,1037.35,-12.72,1037.35,1037.35,21000,-1.21,2125,2981898000000,131147400
070042,1037.26,-12.81,1037.26,1037.26,38100,-1.22,2124,2980936000000,131126400
070037,1037.17,-12.9,1037.17,1037.17,85000,-1.23,2123,2980013000000,131088300
070147,1037.76,-12.31,1037.76,1037.76,77700,-1.17,2137,3004252000000,132135600
070142,1037.58,-12.49,1037.58,1037.58,30100,-1.19,2136,3002651000000,132057900
070137,1037.72,-12.35,1037.72,1037.72,312500,-1.18,2135,3001785000000,132027800
070132,1037.53,-12.54,1037.53,1037.53,58400,-1.19,2134,2995020000000,131715300
070127,1037.5,-12.57,1037.5,1037.5,33800,-1.2,2133,2993888000000,131656900
070122,1037.55,-12.52,1037.55,1037.55,65900,-1.19,2132,2993067000000,131623100
070117,1037.39,-12.68,1037.39,1037.39,96600,-1.21,2131,2991781000000,131557200
070112,1037.36,-12.71,1037.36,1037.36,28900,-1.21,2130,2989756000000,131460600
070227,1038.33,-11.74,1038.33,1038.33,100500,-1.12,2145,3031191000000,133351000
070222,1038.13,-11.94,1038.13,1038.13,84800,-1.14,2144,3028875000000,133250500
070217,1038.1,-11.97,1038.1,1038.1,39800,-1.14,2143,3026870000000,133165700
070212,1038.19,-11.88,1038.19,1038.19,269800,-1.13,2142,3025654000000,133125900
070207,1038.04,-12.03,1038.04,1038.04,151900,-1.15,2141,3020671000000,132856100
070202,1037.9,-12.17,1037.9,1037.9,132000,-1.16,2140,3017118000000,132704200
070157,1037.84,-12.23,1037.84,1037.84,312000,-1.16,2139,3013731000000,132572200
070152,1037.45,-12.62,1037.45,1037.45,124600,-1.2,2138,3006827000000,132260200
070302,1038.04,-12.03,1038.04,1038.04,108900,-1.15,2152,3045874000000,133841700
070257,1038.01,-12.06,1038.01,1038.01,57800,-1.15,2151,3043282000000,133732800
070252,1038.26,-11.81,1038.26,1038.26,40500,-1.12,2150,3041316000000,133675000
070247,1038.26,-11.81,1038.26,1038.26,71200,-1.12,2149,3040305000000,133634500
070242,1038.28,-11.79,1038.28,1038.28,76800,-1.12,2148,3037187000000,133563300
070237,1038.51,-11.56,1038.51,1038.51,96600,-1.1,2147,3035282000000,133486500
070232,1038.46,-11.61,1038.46,1038.46,38900,-1.11,2146,3033200000000,133389900
070407,1038.87,-11.2,1038.87,1038.87,40300,-1.07,2165,3066498000000,134767200
070402,1038.74,-11.33,1038.74,1038.74,21000,-1.08,2164,3065700000000,134726900
070357,1039.03,-11.04,1039.03,1039.03,104100,-1.05,2163,3065039000000,134705900
070352,1038.8,-11.27,1038.8,1038.8,57200,-1.07,2162,3062832000000,134601800
070347,1038.46,-11.61,1038.46,1038.46,40900,-1.11,2161,3061386000000,134544600
070342,1038.48,-11.59,1038.48,1038.48,207300,-1.1,2160,3059621000000,134503700
070337,1038.4,-11.67,1038.4,1038.4,76700,-1.11,2159,3056051000000,134296400
070332,1038.67,-11.4,1038.67,1038.67,85200,-1.09,2158,3053381000000,134219700
070327,1038.39,-11.68,1038.39,1038.39,30000,-1.11,2157,3051398000000,134134500
070322,1038.27,-11.8,1038.27,1038.27,25900,-1.12,2156,3050571000000,134104500
070317,1038.27,-11.8,1038.27,1038.27,16000,-1.12,2155,3049708000000,134078600
070312,1038.45,-11.62,1038.45,1038.45,21600,-1.11,2154,3049340000000,134062600
070307,1038.39,-11.68,1038.39,1038.39,199300,-1.11,2153,3048869000000,134041000
070442,1038.69,-11.38,1038.69,1038.69,132900,-1.08,2172,3080615000000,135318500
070437,1039.03,-11.04,1039.03,1039.03,113500,-1.05,2171,3077217000000,135185600
070432,1039.0,-11.07,1039.0,1039.0,37200,-1.05,2170,3074146000000,135072100
070427,1039.12,-10.95,1039.12,1039.12,63500,-1.04,2169,3073074000000,135034900
070422,1038.78,-11.29,1038.78,1038.78,56900,-1.08,2168,3070868000000,134971400
070417,1039.02,-11.05,1039.02,1039.02,106300,-1.05,2167,3069689000000,134914500
070412,1039.06,-11.01,1039.06,1039.06,41000,-1.05,2166,3067532000000,134808200
070522,1038.58,-11.49,1038.58,1038.58,16800,-1.09,2180,3088840000000,135590900
070517,1038.62,-11.45,1038.62,1038.62,25400,-1.09,2179,3088040000000,135574100
070512,1038.58,-11.49,1038.58,1038.58,24100,-1.09,2178,3087149000000,135548700
070507,1038.73,-11.34,1038.73,1038.73,98100,-1.08,2177,3086621000000,135524600
070502,1038.67,-11.4,1038.67,1038.67,18900,-1.09,2176,3084527000000,135426500
070457,1038.84,-11.23,1038.84,1038.84,27900,-1.07,2175,3083684000000,135407600
070452,1038.94,-11.13,1038.94,1038.94,33800,-1.06,2174,3081983000000,135379700
070447,1038.94,-11.13,1038.94,1038.94,27400,-1.06,2173,3081181000000,135345900
070557,1038.29,-11.78,1038.29,1038.29,25800,-1.12,2187,3095004000000,135843500
070552,1038.53,-11.54,1038.53,1038.53,72200,-1.1,2186,3094188000000,135817700
070547,1038.51,-11.56,1038.51,1038.51,17500,-1.1,2185,3092786000000,135745500
070542,1038.61,-11.46,1038.61,1038.61,29600,-1.09,2184,3092312000000,135728000
070537,1038.67,-11.4,1038.67,1038.67,47800,-1.09,2183,3091560000000,135698400
070532,1038.67,-11.4,1038.67,1038.67,37400,-1.09,2182,3090392000000,135650600
070527,1038.49,-11.58,1038.49,1038.49,22300,-1.1,2181,3089342000000,135613200
070637,1038.05,-12.02,1038.05,1038.05,59400,-1.14,2195,3104033000000,136230200
070632,1038.08,-11.99,1038.08,1038.08,30100,-1.14,2194,3102513000000,136170800
070627,1038.05,-12.02,1038.05,1038.05,28300,-1.14,2193,3101767000000,136140700
070622,1038.0,-12.07,1038.0,1038.0,14500,-1.15,2192,3100895000000,136112400
070617,1038.51,-11.56,1038.51,1038.51,18700,-1.1,2191,3100569000000,136097900
070612,1038.63,-11.44,1038.63,1038.63,85800,-1.09,2190,3100115000000,136079200
070607,1038.62,-11.45,1038.62,1038.62,80700,-1.09,2189,3098507000000,135993400
070602,1038.35,-11.72,1038.35,1038.35,69200,-1.12,2188,3097110000000,135912700
070712,1037.33,-12.74,1037.33,1037.33,89800,-1.21,2202,3117211000000,136791300
070707,1037.73,-12.34,1037.73,1037.73,64100,-1.18,2201,3115290000000,136701500
070702,1037.93,-12.14,1037.93,1037.93,61800,-1.16,2200,3113775000000,136637400
070657,1037.83,-12.24,1037.83,1037.83,41400,-1.17,2199,3112334000000,136575600
070652,1037.89,-12.18,1037.89,1037.89,49200,-1.16,2198,3110953000000,136534200
070647,1038.23,-11.84,1038.23,1038.23,156700,-1.13,2197,3109928000000,136485000
070642,1038.32,-11.75,1038.32,1038.32,98100,-1.12,2196,3106209000000,136328300
070752,1036.51,-13.56,1036.51,1036.51,42100,-1.29,2210,3126708000000,137166000
070747,1036.26,-13.81,1036.26,1036.26,20700,-1.32,2209,3125692000000,137123900
070742,1036.33,-13.74,1036.33,1036.33,132500,-1.31,2208,3125132000000,137103200
070737,1037.57,-12.5,1037.57,1037.57,20700,-1.19,2207,3121378000000,136970700
070732,1037.28,-12.79,1037.28,1037.28,56700,-1.22,2206,3120794000000,136950000
070727,1037.45,-12.62,1037.45,1037.45,2000,-1.2,2205,3119484000000,136893300
070722,1037.55,-12.52,1037.55,1037.55,54500,-1.19,2204,3119375000000,136891300
070717,1037.61,-12.46,1037.61,1037.61,45500,-1.19,2203,3118343000000,136836800
070832,1036.06,-14.01,1036.06,1036.06,60800,-1.33,2218,3141014000000,137842000
070827,1036.16,-13.91,1036.16,1036.16,82900,-1.32,2217,3139191000000,137781200
070822,1036.27,-13.8,1036.27,1036.27,107500,-1.31,2216,3137267000000,137698300
070817,1036.12,-13.95,1036.12,1036.12,32700,-1.33,2215,3134467000000,137590800
070812,1036.12,-13.95,1036.12,1036.12,297900,-1.33,2214,3133711000000,137558100
070807,1036.08,-13.99,1036.08,1036.08,46400,-1.33,2213,3129027000000,137260200
070802,1036.44,-13.63,1036.44,1036.44,20100,-1.3,2212,3127755000000,137213800
070757,1036.42,-13.65,1036.42,1036.42,27700,-1.3,2211,3127301000000,137193700
070907,1035.34,-14.73,1035.34,1035.34,50500,-1.4,2225,3156736000000,138533900
070902,1035.67,-14.4,1035.67,1035.67,358200,-1.37,2224,3155321000000,138483400
070857,1035.5,-14.57,1035.5,1035.5,39200,-1.39,2223,3148082000000,138125200
070852,1035.34,-14.73,1035.34,1035.34,65800,-1.4,2222,3146984000000,138086000
070847,1036.13,-13.94,1036.13,1036.13,31800,-1.33,2221,3144966000000,138020200
070842,1036.18,-13.89,1036.18,1036.18,79100,-1.32,2220,3144021000000,137988400
070837,1035.81,-14.26,1035.81,1035.81,67300,-1.36,2219,3142205000000,137909300
070947,1034.93,-15.14,1034.93,1034.93,103900,-1.44,2233,3176171000000,139333600
070942,1034.93,-15.14,1034.93,1034.93,36100,-1.44,2232,3173861000000,139229700
070937,1035.22,-14.85,1035.22,1035.22,94300,-1.41,2231,3173169000000,139193600
070932,1035.45,-14.62,1035.45,1035.45,132900,-1.39,2230,3170863000000,139099300
070927,1034.8,-15.27,1034.8,1034.8,174900,-1.45,2229,3167137000000,138966400
070922,1034.67,-15.4,1034.67,1034.67,30900,-1.47,2228,3162862000000,138791500
070917,1034.51,-15.56,1034.51,1034.51,190000,-1.48,2227,3162221000000,138760600
070912,1035.18,-14.89,1035.18,1035.18,36700,-1.42,2226,3157848000000,138570600
071022,1035.03,-15.04,1035.03,1035.03,267500,-1.43,2240,3190111000000,140035000
071017,1034.91,-15.16,1034.91,1034.91,46900,-1.44,2239,3185217000000,139767500
071012,1034.87,-15.2,1034.87,1034.87,57500,-1.45,2238,3184407000000,139720600
071007,1035.13,-14.94,1035.13,1035.13,85900,-1.42,2237,3183472000000,139663100
071002,1035.0,-15.07,1035.0,1035.0,51100,-1.44,2236,3181240000000,139577200
070957,1034.84,-15.23,1034.84,1034.84,71600,-1.45,2235,3179595000000,139526100
070952,1034.77,-15.3,1034.77,1034.77,120900,-1.46,2234,3178130000000,139454500
071102,1035.13,-14.94,1035.13,1035.13,15800,-1.42,2248,3195181000000,140229900
071057,1034.93,-15.14,1034.93,1034.93,35400,-1.44,2247,3194590000000,140214100
071052,1034.91,-15.16,1034.91,1034.91,16600,-1.44,2246,3193706000000,140178700
071047,1034.95,-15.12,1034.95,1034.95,19000,-1.44,2245,3193392000000,140162100
071042,1035.14,-14.93,1035.14,1035.14,35000,-1.42,2244,3192951000000,140143100
071037,1035.14,-14.93,1035.14,1035.14,38800,-1.42,2243,3191952000000,140108100
071032,1034.9,-15.17,1034.9,1034.9,24700,-1.44,2242,3191241000000,140069300
071027,1035.03,-15.04,1035.03,1035.03,9600,-1.43,2241,3190292000000,140044600
071137,1034.76,-15.31,1034.76,1034.76,36300,-1.46,2255,3201532000000,140442100
071132,1034.64,-15.43,1034.64,1034.64,26500,-1.47,2254,3199806000000,140405800
071127,1034.75,-15.32,1034.75,1034.75,22700,-1.46,2253,3199057000000,140379300
071122,1034.6,-15.47,1034.6,1034.6,48000,-1.47,2252,3198536000000,140356600
071117,1034.67,-15.4,1034.67,1034.67,17500,-1.47,2251,3197586000000,140308600
071112,1034.95,-15.12,1034.95,1034.95,27100,-1.44,2250,3196982000000,140291100
071107,1034.94,-15.13,1034.94,1034.94,34100,-1.44,2249,3196047000000,140264000
071217,1034.67,-15.4,1034.67,1034.67,96100,-1.47,2263,3219317000000,141210900
071212,1034.64,-15.43,1034.64,1034.64,43500,-1.47,2262,3217198000000,141114800
071207,1034.52,-15.55,1034.52,1034.52,76100,-1.48,2261,3216300000000,141071300
071202,1034.72,-15.35,1034.72,1034.72,143700,-1.46,2260,3214506000000,140995200
071157,1034.21,-15.86,1034.21,1034.21,21200,-1.51,2259,3211704000000,140851500
071152,1034.28,-15.79,1034.28,1034.28,39600,-1.5,2258,3211170000000,140830300
071147,1034.55,-15.52,1034.55,1034.55,315600,-1.48,2257,3210097000000,140790700
071142,1034.45,-15.62,1034.45,1034.45,33000,-1.49,2256,3202571000000,140475100
071257,1034.66,-15.41,1034.66,1034.66,24700,-1.47,2271,3229660000000,141601500
071252,1034.46,-15.61,1034.46,1034.46,7300,-1.49,2270,3228964000000,141576800
071247,1034.46,-15.61,1034.46,1034.46,38600,-1.49,2269,3228742000000,141569500
071242,1034.52,-15.55,1034.52,1034.52,39300,-1.48,2268,3228048000000,141530900
071237,1034.64,-15.43,1034.64,1034.64,28000,-1.47,2267,3226984000000,141491600
071232,1034.78,-15.29,1034.78,1034.78,8600,-1.46,2266,3226188000000,141463600
071227,1034.42,-15.65,1034.42,1034.42,222300,-1.49,2265,3225931000000,141455000
071222,1034.65,-15.42,1034.65,1034.65,21800,-1.47,2264,3220088000000,141232700
071332,1034.85,-15.22,1034.85,1034.85,163100,-1.45,2278,3240519000000,142022500
071327,1034.4,-15.67,1034.4,1034.4,9600,-1.49,2277,3236974000000,141859400
071322,1034.48,-15.59,1034.48,1034.48,14300,-1.48,2276,3236744000000,141849800
071317,1034.48,-15.59,1034.48,1034.48,42700,-1.48,2275,3236341000000,141835500
071312,1034.04,-16.03,1034.04,1034.04,44500,-1.53,2274,3234828000000,141792800
071307,1034.83,-15.24,1034.83,1034.83,63300,-1.45,2273,3233320000000,141748300
071302,1034.46,-15.61,1034.46,1034.46,83500,-1.49,2272,3231951000000,141685000
071412,1034.57,-15.5,1034.57,1034.57,26500,-1.48,2286,3251461000000,142542300
071407,1034.39,-15.68,1034.39,1034.39,15100,-1.49,2285,3251030000000,142515800
071402,1034.35,-15.72,1034.35,1034.35,132900,-1.5,2284,3250648000000,142500700
071357,1034.39,-15.68,1034.39,1034.39,79100,-1.49,2283,3248314000000,142367800
071352,1034.82,-15.25,1034.82,1034.82,122200,-1.45,2282,3246588000000,142288700
071347,1034.83,-15.24,1034.83,1034.83,27400,-1.45,2281,3243857000000,142166500
071342,1034.88,-15.19,1034.88,1034.88,50000,-1.45,2280,3243029000000,142139100
071337,1034.47,-15.6,1034.47,1034.47,66600,-1.49,2279,3242070000000,142089100
071447,1034.9,-15.17,1034.9,1034.9,33800,-1.44,2293,3262585000000,143084000
071442,1034.8,-15.27,1034.8,1034.8,93400,-1.45,2292,3261712000000,143050200
071437,1034.78,-15.29,1034.78,1034.78,20400,-1.46,2291,3259718000000,142956800
071432,1034.83,-15.24,1034.83,1034.83,46100,-1.45,2290,3259090000000,142936400
071427,1034.75,-15.32,1034.75,1034.75,21200,-1.46,2289,3258302000000,142890300
071422,1034.82,-15.25,1034.82,1034.82,76600,-1.45,2288,3257783000000,142869100
071417,1034.62,-15.45,1034.62,1034.62,250200,-1.47,2287,3256129000000,142792500
071527,1034.76,-15.31,1034.76,1034.76,28400,-1.46,2301,3274282000000,143544000
071522,1034.64,-15.43,1034.64,1034.64,48200,-1.47,2300,3273605000000,143515600
